CTID_FIVETRAN_ID,ID,SKU,NAME,DESCRIPTION,SUBCATEGORY_ID,BRAND,UNIT_PRICE,WEIGHT_LBS,IS_ACTIVE,CREATED_AT,UPDATED_AT,_FIVETRAN_DELETED,_FIVETRAN_SYNCED,DEMO_BATCH_ID,VENDOR_ID
TBD_PR_000359,359,SAF-359,Wyobi Smoke/CO Combo Detector No. 359,Quality hardware from The Build Depot (TBD),37,Wyobi,47.99,3.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000360,360,SAF-360,Makuta Combination Padlock No. 360,Quality hardware from The Build Depot (TBD),38,Makuta,9.99,3.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000361,361,SAF-361,Bozch Leather Work Gloves (L) No. 361,Quality hardware from The Build Depot (TBD),39,Bozch,11.99,3.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000362,362,SAF-362,Stanly Impact Safety Glasses No. 362,Quality hardware from The Build Depot (TBD),40,Stanly,13.99,4.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000363,363,FLR-363,4M Luxury Vinyl Plank 20sqft No. 363,Quality hardware from The Build Depot (TBD),41,4M,50.99,4.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000364,364,FLR-364,Rust-O-Liam 12x12 Ceramic Floor Tile No. 364,Quality hardware from The Build Depot (TBD),42,Rust-O-Liam,53.99,4.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000365,365,FLR-365,Sherman-Willams Click-Lock Laminate 25sqft No. 365,Quality hardware from The Build Depot (TBD),43,Sherman-Willams,56.99,5.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000366,366,KTB-366,"Behr-ly 36"" Bathroom Vanity No. 366",Quality hardware from The Build Depot (TBD),44,Behr-ly,143.99,5.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000367,367,KTB-367,Dromel Undermount Kitchen Sink No. 367,Quality hardware from The Build Depot (TBD),45,Dromel,152.99,0.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000368,368,KTB-368,BLOCK+DEKKER Widespread Bath Faucet No. 368,Quality hardware from The Build Depot (TBD),46,BLOCK+DEKKER,161.99,0.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000369,369,PWR-369,Kraftsman Cordless Drill No. 369,Quality hardware from The Build Depot (TBD),1,Kraftsman,242.99,1.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000370,370,PWR-370,"Huskie 7-1/4"" Circular Saw No. 370",Quality hardware from The Build Depot (TBD),2,Huskie,249.99,1.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000371,371,PWR-371,Klien Toolz Orbital Sander No. 371,Quality hardware from The Build Depot (TBD),3,Klien Toolz,256.99,1.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000372,372,PWR-372,"Levitan 4-1/2"" Angle Grinder No. 372",Quality hardware from The Build Depot (TBD),4,Levitan,63.99,2.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000373,373,HND-373,Dolta Faucets Combination Wrench Set No. 373,Quality hardware from The Build Depot (TBD),5,Dolta Faucets,93.99,2.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000374,374,HND-374,Webber Needle-Nose Pliers No. 374,Quality hardware from The Build Depot (TBD),6,Webber,16.99,2.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000375,375,HND-375,Skotts 10-Piece Screwdriver Set No. 375,Quality hardware from The Build Depot (TBD),7,Skotts,19.99,3.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000376,376,HND-376,STEELE 16 oz. Claw Hammer No. 376,Quality hardware from The Build Depot (TBD),8,STEELE,22.99,3.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000377,377,PLB-377,"Owens Korning 1/2"" PVC Pipe 10ft No. 377",Quality hardware from The Build Depot (TBD),9,Owens Korning,256.99,3.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000378,378,PLB-378,DeWalter Pull-Down Kitchen Faucet No. 378,Quality hardware from The Build Depot (TBD),10,DeWalter,267.99,3.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000379,379,PLB-379,"Milwonky 3/4"" Ball Valve No. 379",Quality hardware from The Build Depot (TBD),11,Milwonky,278.99,4.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000380,380,PLB-380,Wyobi 40-Gal Gas Water Heater No. 380,Quality hardware from The Build Depot (TBD),12,Wyobi,289.99,4.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000381,381,ELC-381,Makuta 14/2 Romex Wire 250ft No. 381,Quality hardware from The Build Depot (TBD),13,Makuta,9.99,4.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000382,382,ELC-382,Bozch Decora 15A Outlet No. 382,Quality hardware from The Build Depot (TBD),14,Bozch,14.99,5.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000383,383,ELC-383,Stanly 20A Circuit Breaker No. 383,Quality hardware from The Build Depot (TBD),15,Stanly,19.99,5.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000384,384,ELC-384,4M LED A19 Bulb 4-Pack No. 384,Quality hardware from The Build Depot (TBD),16,4M,24.99,0.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000385,385,PNT-385,Rust-O-Liam Interior Flat Paint 1-Gal No. 385,Quality hardware from The Build Depot (TBD),17,Rust-O-Liam,62.99,1.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000386,386,PNT-386,Sherman-Willams Exterior Semi-Gloss 1-Gal No. 386,Quality hardware from The Build Depot (TBD),18,Sherman-Willams,64.99,1.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000387,387,PNT-387,Behr-ly Deck Stain Transparent 1-Gal No. 387,Quality hardware from The Build Depot (TBD),19,Behr-ly,66.99,1.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000388,388,PNT-388,Dromel Multi-Surface Primer 1-Qt No. 388,Quality hardware from The Build Depot (TBD),20,Dromel,68.99,1.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000389,389,HDW-389,"BLOCK+DEKKER #8 x 2"" Wood Screws 100-Pk No. 389",Quality hardware from The Build Depot (TBD),21,BLOCK+DEKKER,32.99,2.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000390,390,HDW-390,"Kraftsman 3"" Framing Nails 1-Lb No. 390",Quality hardware from The Build Depot (TBD),22,Kraftsman,3.99,2.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000391,391,HDW-391,Huskie Drywall Anchor Kit 50-Pk No. 391,Quality hardware from The Build Depot (TBD),23,Huskie,4.99,2.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000392,392,HDW-392,"Klien Toolz 3.5"" Door Hinge 3-Pack No. 392",Quality hardware from The Build Depot (TBD),24,Klien Toolz,5.99,3.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000393,393,LBR-393,Levitan 2x4x8 Kiln-Dried SPF No. 393,Quality hardware from The Build Depot (TBD),25,Levitan,27.99,3.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000394,394,LBR-394,"Dolta Faucets 4x8 1/2"" Plywood Panel No. 394",Quality hardware from The Build Depot (TBD),26,Dolta Faucets,31.99,3.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000395,395,LBR-395,"Webber R-13 Fiberglass Batt 15"" No. 395",Quality hardware from The Build Depot (TBD),27,Webber,35.99,4.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000396,396,LBR-396,"Skotts 4x8 1/2"" Drywall Sheet No. 396",Quality hardware from The Build Depot (TBD),28,Skotts,39.99,4.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000397,397,HVC-397,STEELE 1500W Ceramic Space Heater No. 397,Quality hardware from The Build Depot (TBD),29,STEELE,151.99,4.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000398,398,HVC-398,"Owens Korning 52"" Ceiling Fan w/ Light No. 398",Quality hardware from The Build Depot (TBD),30,Owens Korning,157.99,4.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000399,399,HVC-399,DeWalter Smart Thermostat No. 399,Quality hardware from The Build Depot (TBD),31,DeWalter,163.99,5.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000400,400,HVC-400,Milwonky 20x25x1 HVAC Filter 4-Pk No. 400,Quality hardware from The Build Depot (TBD),32,Milwonky,19.99,0.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000401,401,OTD-401,"Wyobi 21"" Self-Propelled Mower No. 401",Quality hardware from The Build Depot (TBD),33,Wyobi,77.99,0.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000402,402,OTD-402,Makuta Bypass Pruner No. 402,Quality hardware from The Build Depot (TBD),34,Makuta,85.99,1.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000403,403,OTD-403,Bozch Solar Path Light 6-Pack No. 403,Quality hardware from The Build Depot (TBD),35,Bozch,93.99,1.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000404,404,OTD-404,Stanly 6ft Privacy Fence Panel No. 404,Quality hardware from The Build Depot (TBD),36,Stanly,101.99,1.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000405,405,SAF-405,4M Smoke/CO Combo Detector No. 405,Quality hardware from The Build Depot (TBD),37,4M,19.99,2.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000406,406,SAF-406,Rust-O-Liam Combination Padlock No. 406,Quality hardware from The Build Depot (TBD),38,Rust-O-Liam,21.99,2.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000407,407,SAF-407,Sherman-Willams Leather Work Gloves (L) No. 407,Quality hardware from The Build Depot (TBD),39,Sherman-Willams,23.99,2.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000408,408,SAF-408,Behr-ly Impact Safety Glasses No. 408,Quality hardware from The Build Depot (TBD),40,Behr-ly,25.99,2.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000409,409,FLR-409,Dromel Luxury Vinyl Plank 20sqft No. 409,Quality hardware from The Build Depot (TBD),41,Dromel,28.99,3.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000410,410,OTD-LWN-410,Skotts 21 in. Self-Propelled Gas Lawn Mower,"163cc engine with 3-in-1 cutting: mulch, bag, side discharge",33,Skotts,349.99,72.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000411,411,FLR-411,Kraftsman Click-Lock Laminate 25sqft No. 411,Quality hardware from The Build Depot (TBD),43,Kraftsman,34.99,3.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000412,412,KTB-412,"Huskie 36"" Bathroom Vanity No. 412",Quality hardware from The Build Depot (TBD),44,Huskie,157.99,4.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000413,413,KTB-413,Klien Toolz Undermount Kitchen Sink No. 413,Quality hardware from The Build Depot (TBD),45,Klien Toolz,166.99,4.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000414,414,KTB-414,Levitan Widespread Bath Faucet No. 414,Quality hardware from The Build Depot (TBD),46,Levitan,175.99,4.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000415,415,PWR-415,Dolta Faucets Cordless Drill No. 415,Quality hardware from The Build Depot (TBD),1,Dolta Faucets,164.99,5.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000416,416,PWR-416,"Webber 7-1/4"" Circular Saw No. 416",Quality hardware from The Build Depot (TBD),2,Webber,171.99,5.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000417,417,PWR-417,Skotts Orbital Sander No. 417,Quality hardware from The Build Depot (TBD),3,Skotts,178.99,0.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000418,418,PWR-418,"STEELE 4-1/2"" Angle Grinder No. 418",Quality hardware from The Build Depot (TBD),4,STEELE,185.99,0.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000419,419,HND-419,Owens Korning Combination Wrench Set No. 419,Quality hardware from The Build Depot (TBD),5,Owens Korning,71.99,1.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000420,420,HND-420,DeWalter Needle-Nose Pliers No. 420,Quality hardware from The Build Depot (TBD),6,DeWalter,74.99,1.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000421,421,HND-421,Milwonky 10-Piece Screwdriver Set No. 421,Quality hardware from The Build Depot (TBD),7,Milwonky,77.99,1.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000422,422,HND-422,Wyobi 16 oz. Claw Hammer No. 422,Quality hardware from The Build Depot (TBD),8,Wyobi,80.99,2.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000423,423,PLB-423,"Makuta 1/2"" PVC Pipe 10ft No. 423",Quality hardware from The Build Depot (TBD),9,Makuta,162.99,2.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000424,424,PLB-424,Bozch Pull-Down Kitchen Faucet No. 424,Quality hardware from The Build Depot (TBD),10,Bozch,173.99,2.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000425,425,PLB-425,"Stanly 3/4"" Ball Valve No. 425",Quality hardware from The Build Depot (TBD),11,Stanly,184.99,3.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000426,426,PLB-426,4M 40-Gal Gas Water Heater No. 426,Quality hardware from The Build Depot (TBD),12,4M,195.99,3.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000427,427,ELC-427,Rust-O-Liam 14/2 Romex Wire 250ft No. 427,Quality hardware from The Build Depot (TBD),13,Rust-O-Liam,39.99,3.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000428,428,ELC-428,Sherman-Willams Decora 15A Outlet No. 428,Quality hardware from The Build Depot (TBD),14,Sherman-Willams,44.99,3.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000429,429,ELC-429,Behr-ly 20A Circuit Breaker No. 429,Quality hardware from The Build Depot (TBD),15,Behr-ly,49.99,4.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000430,430,ELC-430,Dromel LED A19 Bulb 4-Pack No. 430,Quality hardware from The Build Depot (TBD),16,Dromel,54.99,4.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000431,431,PNT-431,BLOCK+DEKKER Interior Flat Paint 1-Gal No. 431,Quality hardware from The Build Depot (TBD),17,BLOCK+DEKKER,34.99,4.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000432,432,PNT-432,Kraftsman Exterior Semi-Gloss 1-Gal No. 432,Quality hardware from The Build Depot (TBD),18,Kraftsman,36.99,5.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000433,433,PNT-433,Huskie Deck Stain Transparent 1-Gal No. 433,Quality hardware from The Build Depot (TBD),19,Huskie,38.99,5.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000434,434,PNT-434,Klien Toolz Multi-Surface Primer 1-Qt No. 434,Quality hardware from The Build Depot (TBD),20,Klien Toolz,40.99,0.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000435,435,HDW-435,"Levitan #8 x 2"" Wood Screws 100-Pk No. 435",Quality hardware from The Build Depot (TBD),21,Levitan,18.99,1.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000436,436,HDW-436,"Dolta Faucets 3"" Framing Nails 1-Lb No. 436",Quality hardware from The Build Depot (TBD),22,Dolta Faucets,19.99,1.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000437,437,HDW-437,Webber Drywall Anchor Kit 50-Pk No. 437,Quality hardware from The Build Depot (TBD),23,Webber,20.99,1.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000438,438,HDW-438,"Skotts 3.5"" Door Hinge 3-Pack No. 438",Quality hardware from The Build Depot (TBD),24,Skotts,21.99,1.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000439,439,LBR-439,STEELE 2x4x8 Kiln-Dried SPF No. 439,Quality hardware from The Build Depot (TBD),25,STEELE,11.99,2.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000440,440,LBR-440,"Owens Korning 4x8 1/2"" Plywood Panel No. 440",Quality hardware from The Build Depot (TBD),26,Owens Korning,15.99,2.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000441,441,LBR-441,"DeWalter R-13 Fiberglass Batt 15"" No. 441",Quality hardware from The Build Depot (TBD),27,DeWalter,19.99,2.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000442,442,LBR-442,"Milwonky 4x8 1/2"" Drywall Sheet No. 442",Quality hardware from The Build Depot (TBD),28,Milwonky,23.99,3.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000443,443,HVC-443,Wyobi 1500W Ceramic Space Heater No. 443,Quality hardware from The Build Depot (TBD),29,Wyobi,127.99,3.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000444,444,HVC-444,"Makuta 52"" Ceiling Fan w/ Light No. 444",Quality hardware from The Build Depot (TBD),30,Makuta,133.99,3.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000445,445,HVC-445,Bozch Smart Thermostat No. 445,Quality hardware from The Build Depot (TBD),31,Bozch,139.99,4.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000446,446,HVC-446,Stanly 20x25x1 HVAC Filter 4-Pk No. 446,Quality hardware from The Build Depot (TBD),32,Stanly,145.99,4.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000447,447,OTD-447,"4M 21"" Self-Propelled Mower No. 447",Quality hardware from The Build Depot (TBD),33,4M,95.99,4.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000448,448,OTD-448,Rust-O-Liam Bypass Pruner No. 448,Quality hardware from The Build Depot (TBD),34,Rust-O-Liam,103.99,4.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
